system:index,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,EndDate,PointIndex,StartDate,VH,VV,angle,coordinates,elevation,fc,landcover,ssm,.geo
00000000000000000006_41,,,,,,,,,,,,,,2020-02-25T00:00:00,41,2020-02-15T00:00:00,-19.98652075,-12.91454872,39.04948671,"[-91.8731, 30.0918]",1,24,81,23.06969261,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_42,1611.290018,104.1187251,3160.098882,1910.793708,1377.640677,1314.387334,1390.769371,1687.012144,2348.740798,2727.724064,2694.152906,3143.013268,900.7306798,2020-03-06T00:00:00,42,2020-02-25T00:00:00,-21.45210655,-12.24270137,39.04774599,"[-91.8731, 30.0918]",1,24,81,20.66661263,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_43,1373.070793,46.01199699,2066.575772,1225.653379,1096.614599,960.1551014,897.2710899,1122.083763,1616.863143,1846.114826,1850.831401,2047.78472,1063.492019,2020-03-16T00:00:00,43,2020-03-06T00:00:00,-18.63506422,-12.52895977,39.05120747,"[-91.8731, 30.0918]",1,24,81,20.08862495,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_44,,,,,,,,,,,,,,2020-03-26T00:00:00,44,2020-03-16T00:00:00,-18.84293359,-12.17304458,39.04964524,"[-91.8731, 30.0918]",1,24,81,18.22006416,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_45,1293.770134,49.07067516,1969.973118,1078.672642,1034.755032,927.6511336,767.9846105,994.860522,1641.735636,1917.315451,1872.903807,2136.292502,541.3922707,2020-04-05T00:00:00,45,2020-03-26T00:00:00,,,,"[-91.8731, 30.0918]",1,24,81,12.84573364,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_46,1242.466696,9.928950065,2683.83487,1298.388161,1005.462288,1014.612661,769.7837192,1203.882007,2478.824897,2943.550559,2848.727941,3322.747441,627.9693801,2020-04-15T00:00:00,46,2020-04-05T00:00:00,-18.5146219,-12.32435578,39.04929047,"[-91.8731, 30.0918]",1,24,81,10.66092682,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_47,1383.84779,57.04001557,2311.164898,1195.493395,1133.835301,1115.969014,863.1119676,1297.288718,2607.673183,3079.204511,3087.794648,3406.269569,1266.559111,2020-04-25T00:00:00,47,2020-04-15T00:00:00,-19.63770009,-13.41307989,39.05224733,"[-91.8731, 30.0918]",1,24,81,11.44622135,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_48,1213.073852,13.2405591,2508.821542,1235.102819,982.9577804,993.4521467,726.8955616,1192.365839,2589.905312,3090.532891,3088.139379,3456.880351,1090.076015,2020-05-05T00:00:00,48,2020-04-25T00:00:00,-16.98800505,-11.92121829,39.05313616,"[-91.8731, 30.0918]",1,24,81,13.23236084,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_49,1302.590424,12.93511629,1549.985652,723.6662704,1015.928204,930.0560051,631.7608183,941.0522311,1952.175089,2336.651412,2261.63648,2563.614043,586.9171986,2020-05-15T00:00:00,49,2020-05-05T00:00:00,-19.52101251,-13.67905706,39.04787569,"[-91.8731, 30.0918]",1,24,81,17.76115227,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_50,,,,,,,,,,,,,,2020-05-25T00:00:00,50,2020-05-15T00:00:00,-18.43302792,-14.15491398,39.05006486,"[-91.8731, 30.0918]",1,24,81,20.54305267,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_51,1449.014584,79.96047402,2545.29364,1186.863705,1209.66986,1226.485309,880.6763375,1329.891982,2858.985928,3606.559927,3456.67691,4087.54077,577.6527844,2020-06-04T00:00:00,51,2020-05-25T00:00:00,,,,"[-91.8731, 30.0918]",1,24,81,18.19188309,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_52,1511.679852,10.04883952,2408.025748,1135.646569,1167.211733,1208.845822,852.4106095,1284.244212,2835.090006,3536.072086,3313.470854,3985.27078,432.0067346,2020-06-14T00:00:00,52,2020-06-04T00:00:00,-18.33398228,-14.65378849,39.04292374,"[-91.8731, 30.0918]",1,24,81,14.90352821,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_53,1569.055395,13.70714815,3240.655465,1760.344238,1242.478185,1297.030898,1146.649761,1621.498545,2884.535319,3513.564905,3420.069775,4060.377537,683.8610263,2020-06-24T00:00:00,53,2020-06-14T00:00:00,-17.31725126,-12.54509545,39.04966982,"[-91.8731, 30.0918]",1,24,81,11.38387012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_54,,,,,,,,,,,,,,2020-07-04T00:00:00,54,2020-06-24T00:00:00,-17.32732613,-12.67461313,39.04921036,"[-91.8731, 30.0918]",1,24,81,13.38126469,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_55,1305.714162,11.50572204,2533.603845,1185.837557,1072.709337,1107.924984,804.9031346,1217.482045,2691.015141,3353.710656,3178.598589,3776.361962,479.1578815,2020-07-14T00:00:00,55,2020-07-04T00:00:00,-17.30973649,-14.08068435,39.04616289,"[-91.8731, 30.0918]",1,24,81,14.15847778,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_56,1357.554843,25.47009294,2393.462472,1007.708784,1103.41217,1182.349585,742.3170317,1226.690602,3131.903934,4043.75966,3743.470268,4501.710189,423.7690704,2020-07-24T00:00:00,56,2020-07-14T00:00:00,-17.96064391,-13.15790789,39.04831438,"[-91.8731, 30.0918]",1,24,81,15.77847385,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_57,1382.04238,6.953802068,1476.27764,633.5240884,1130.120256,1049.857535,664.9040109,955.9167299,2329.71956,3061.357602,2682.449015,3350.467604,323.8272978,2020-08-03T00:00:00,57,2020-07-24T00:00:00,,,,"[-91.8731, 30.0918]",1,24,81,21.96780396,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_58,1380.884631,10.16250402,1676.359842,664.1199178,1090.535404,1069.066119,660.1850018,1062.564821,2616.484703,3317.700517,3112.947085,3660.46891,472.3119005,2020-08-13T00:00:00,58,2020-08-03T00:00:00,-17.96212277,-13.78470619,39.04856007,"[-91.8731, 30.0918]",1,24,81,15.94948196,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_59,1446.941139,21.33049957,3037.420097,1443.326358,1245.613292,1298.116568,1040.742646,1555.217629,2957.365771,3699.832343,3575.921257,4356.1856,494.3429522,2020-08-23T00:00:00,59,2020-08-13T00:00:00,-17.02635513,-15.26715117,39.05331498,"[-91.8731, 30.0918]",1,24,81,9.858352661,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_60,1356.236041,13.76908766,3348.156366,1725.508934,1159.716198,1160.250957,1187.282256,1507.522073,2231.058534,2672.887311,2641.128049,3199.799576,500.401728,2020-09-02T00:00:00,60,2020-08-23T00:00:00,-18.67388753,-14.70325981,39.05742769,"[-91.8731, 30.0918]",1,24,81,19.75720978,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_61,1325.717932,9.942942876,2466.127731,1083.54768,1076.739719,1076.423283,752.1121225,1145.105898,2853.112872,3569.778906,3415.273346,3988.894771,642.3491877,2020-09-12T00:00:00,61,2020-09-02T00:00:00,-18.76293236,-13.49616838,38.94437398,"[-91.8731, 30.0918]",1,24,81,16.13395691,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_62,1284.110723,16,2279.121591,886.2209222,1042.77552,1074.741515,631.9882294,1055.667816,3355.227493,4692.272163,4347.248929,5176.241996,476.4351287,2020-09-22T00:00:00,62,2020-09-12T00:00:00,-20.25372444,-15.74802064,39.0480489,"[-91.8731, 30.0918]",1,24,81,10.97086811,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_63,1181.632159,10.63291725,1969.542591,768.1504425,934.3663487,937.9941325,516.8065311,928.2179768,3077.098609,4139.055059,4005.329537,4564.425725,781.9159829,2020-10-02T00:00:00,63,2020-09-22T00:00:00,,,,"[-91.8731, 30.0918]",1,24,81,9.732530594,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_64,1202.743408,11.84691785,2001.194279,845.119123,942.6335716,950.9381106,558.0000271,1067.512791,3184.936003,4067.044581,4003.355064,4484.149023,1254.350227,2020-10-12T00:00:00,64,2020-10-02T00:00:00,-18.6528873,-13.18983264,38.94243716,"[-91.8731, 30.0918]",1,24,81,11.1957798,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_65,1351.337598,9.692827425,1797.555327,712.8069541,1068.498737,1015.551079,626.2107873,1005.988686,2541.645215,3167.916886,3255.651227,3519.053634,520.3227559,2020-10-22T00:00:00,65,2020-10-12T00:00:00,-18.53143811,-13.67441851,39.05134861,"[-91.8731, 30.0918]",1,24,81,14.01473045,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_66,1487.856932,17.94640241,760.1104094,323.9166341,1123.781913,871.6260554,575.9045612,653.8925318,1211.284851,1464.080167,1339.961532,1594.45988,180.8891148,2020-11-01T00:00:00,66,2020-10-22T00:00:00,-18.64490837,-14.0526631,39.05059891,"[-91.8731, 30.0918]",1,24,81,13.07568836,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_67,1252.669527,12.167354,2165.197068,964.767409,995.0382723,973.5837018,662.9179141,1136.215262,2659.053379,3282.480538,3290.790462,3768.592035,954.4313507,2020-11-11T00:00:00,67,2020-11-01T00:00:00,-19.58398787,-14.60942668,39.05155842,"[-91.8731, 30.0918]",1,24,81,10.87275887,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_68,,,,,,,,,,,,,,2020-11-21T00:00:00,68,2020-11-11T00:00:00,-20.37511836,-14.62624002,39.05178349,"[-91.8731, 30.0918]",1,24,81,8.456021309,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_69,1270.895672,9.863639427,2399.207349,1140.649089,1024.61384,994.1105487,780.554811,1244.999062,2437.799175,2897.512835,2888.888073,3351.404249,856.1020673,2020-12-01T00:00:00,69,2020-11-21T00:00:00,,,,"[-91.8731, 30.0918]",1,24,81,12.97845364,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_70,1280.474792,80.50747572,2366.478553,1236.13327,1016.392822,917.1197368,784.0576624,1216.211807,2168.328856,2562.031287,2748.482252,3010.240146,2191.720216,2020-12-11T00:00:00,70,2020-12-01T00:00:00,-19.68072177,-13.83022537,39.04237489,"[-91.8731, 30.0918]",1,24,81,19.570467,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_71,1570.703031,25.58963292,4024.552462,2080.826856,1408.951174,1377.179325,1440.738114,1949.24067,2963.954416,3542.358517,3472.07884,4249.570405,959.7135027,2020-12-21T00:00:00,71,2020-12-11T00:00:00,-19.12309285,-13.39092737,39.04525834,"[-91.8731, 30.0918]",1,24,81,20.36813736,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_72,1387.027462,16.62765653,2916.079234,1607.88429,1175.316741,1093.510822,1146.65243,1508.895692,2143.407241,2478.715122,2612.69492,2963.027209,1236.888624,2020-12-31T00:00:00,72,2020-12-21T00:00:00,-18.60886083,-14.13773448,39.04494981,"[-91.8731, 30.0918]",1,24,81,21.69114113,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_73,1412.029626,14.8293572,3095.320786,1733.066612,1215.19553,1139.013202,1222.943193,1556.537741,2144.89597,2469.976625,2621.191288,2964.682188,1230.762609,2021-01-10T00:00:00,73,2020-12-31T00:00:00,-19.51270514,-14.42498618,39.04676943,"[-91.8731, 30.0918]",1,24,81,20.90440941,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_74,1407.466526,17.52101121,2263.93941,1263.999091,1174.389828,1026.901288,1062.203377,1311.903732,1728.958405,1961.654218,2045.69173,2311.852279,986.0125166,2021-01-20T00:00:00,74,2021-01-10T00:00:00,-21.22565646,-13.7214562,39.04885761,"[-91.8731, 30.0918]",1,24,81,20.21331787,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_75,,,,,,,,,,,,,,2021-01-30T00:00:00,75,2021-01-20T00:00:00,,,,"[-91.8731, 30.0918]",1,24,81,22.22120476,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_76,,,,,,,,,,,,,,2021-02-09T00:00:00,76,2021-01-30T00:00:00,-20.42269061,-13.87257876,39.04874925,"[-91.8731, 30.0918]",1,24,81,18.96638298,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_77,,,,,,,,,,,,,,2021-02-19T00:00:00,77,2021-02-09T00:00:00,-19.70117603,-12.62316507,39.04789048,"[-91.8731, 30.0918]",1,24,81,23.71510696,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_78,1433.01272,36.62928809,3235.600413,1999.021393,1260.906228,1182.565818,1382.925807,1660.247286,2063.837406,2329.46181,2466.274776,2725.807804,1670.50474,2021-03-01T00:00:00,78,2021-02-19T00:00:00,-19.49836137,-12.58714478,39.04689484,"[-91.8731, 30.0918]",1,24,81,20.03134346,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_79,1491.809009,16.73662837,3537.676598,2120.086408,1323.681461,1249.936261,1419.332218,1644.839451,2099.129879,2381.284394,2459.264726,2808.963102,902.0217751,2021-03-11T00:00:00,79,2021-03-01T00:00:00,-19.49527453,-12.59943293,39.04718523,"[-91.8731, 30.0918]",1,24,81,17.18004227,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_80,,,,,,,,,,,,,,2021-03-21T00:00:00,80,2021-03-11T00:00:00,-19.03388199,-13.27335413,39.04621248,"[-91.8731, 30.0918]",1,24,81,13.57798767,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_81,2154.707336,90.35506388,3053.668722,1968.49369,1790.061425,1703.261385,1649.853272,1972.223003,2705.399949,3010.700913,2983.466173,3310.315352,1433.276017,2021-03-31T00:00:00,81,2021-03-21T00:00:00,,,,"[-91.8731, 30.0918]",1,24,81,15.17375183,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_82,1358.704673,13.31476826,3354.914834,1887.536038,1178.935906,1160.772676,1168.654444,1486.043055,2227.867641,2605.077675,2663.673079,3045.759226,845.157927,2021-04-10T00:00:00,82,2021-03-31T00:00:00,-19.81473904,-12.05438206,39.04602937,"[-91.8731, 30.0918]",1,24,81,13.7980423,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_83,1456.753256,16.28967901,2662.850054,1369.810678,1215.248041,1169.695176,1018.722848,1366.504451,2374.816194,2792.400625,2693.937344,3180.045247,574.9653031,2021-04-20T00:00:00,83,2021-04-10T00:00:00,-19.08586721,-14.00206435,39.05106477,"[-91.8731, 30.0918]",1,24,81,21.98656464,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_84,1235.021706,13.62542604,2755.37841,1389.041533,1021.018109,1053.548927,809.9126706,1284.036853,2607.487708,3082.625549,3076.957511,3447.58179,1097.825625,2021-04-30T00:00:00,84,2021-04-20T00:00:00,-19.06019488,-13.67209762,39.0493062,"[-91.8731, 30.0918]",1,24,81,21.03345871,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_85,,,,,,,,,,,,,,2021-05-10T00:00:00,85,2021-04-30T00:00:00,-19.8928899,-13.9455229,39.04534273,"[-91.8731, 30.0918]",1,24,81,20.33275223,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_86,1440.133772,11.7370873,2230.130835,955.2211382,1144.9048,1161.161907,765.7583209,1255.327992,3191.158078,3986.521106,3853.000921,4441.510769,786.3487911,2021-05-20T00:00:00,86,2021-05-10T00:00:00,-18.34194014,-12.23807478,39.04635517,"[-91.8731, 30.0918]",1,24,81,23.03019714,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_87,1522.461236,9.865653292,2324.625232,938.9631286,1239.741305,1257.156277,799.412222,1267.478122,3401.542274,4434.565027,4158.196599,4942.804957,509.6347084,2021-05-30T00:00:00,87,2021-05-20T00:00:00,,,,"[-91.8731, 30.0918]",1,24,81,20.59810257,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_88,1251.954986,19.68597424,2082.316077,902.6979802,991.9216265,1012.660144,639.9561841,1121.705666,2942.394079,3668.216618,3516.441728,4077.153523,722.2450983,2021-06-09T00:00:00,88,2021-05-30T00:00:00,-21.47162807,-14.37287293,39.0478429,"[-91.8731, 30.0918]",1,24,81,19.56544113,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_89,,,,,,,,,,,,,,2021-06-19T00:00:00,89,2021-06-09T00:00:00,-17.7712956,-12.19110231,39.04869966,"[-91.8731, 30.0918]",1,24,81,12.85890961,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_90,1538.124802,12.93151489,1129.372984,627.1756924,1124.595402,951.153794,718.0113757,829.2362885,1512.191291,1925.538014,1602.03375,2120.605727,250.795204,2021-06-29T00:00:00,90,2021-06-19T00:00:00,-17.95619188,-13.35709987,39.04526215,"[-91.8731, 30.0918]",1,24,81,15.22430229,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_91,1305.242126,14.45532346,2251.636783,915.1400389,1048.383625,1093.306982,673.8958324,1138.048935,3083.933447,3940.735014,3678.826478,4377.23362,473.7337846,2021-07-09T00:00:00,91,2021-06-29T00:00:00,-20.80044618,-13.38507295,39.04945497,"[-91.8731, 30.0918]",1,24,81,17.65302849,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_92,1317.426061,9.134346708,2115.528376,869.7457926,1065.868352,1114.915019,681.1957313,1117.781312,3021.368121,3967.359005,3714.420844,4408.73185,430.5897896,2021-07-19T00:00:00,92,2021-07-09T00:00:00,-17.74112727,-13.12991387,39.05261509,"[-91.8731, 30.0918]",1,24,81,14.61628342,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_93,2086.160732,79.38882319,1158.104667,534.4508348,1813.906292,1702.134717,1482.641443,1635.820377,2666.346428,3226.221434,2920.307733,3462.722542,516.2250506,2021-07-29T00:00:00,93,2021-07-19T00:00:00,,,,"[-91.8731, 30.0918]",1,24,81,17.34436035,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_94,1608.530604,21.26845657,2406.782361,1063.522204,1398.476817,1386.77994,981.9996862,1456.559816,3346.207628,4237.614745,3926.684521,4816.222124,456.6530995,2021-08-08T00:00:00,94,2021-07-29T00:00:00,-19.60029556,-14.9815675,39.04652269,"[-91.8731, 30.0918]",1,24,81,11.97926998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_95,1220.343641,13.81499916,972.1945487,375.6698516,950.2921805,862.6624976,543.6766591,802.8052387,1810.960274,2276.689324,2103.767114,2565.988954,217.5826969,2021-08-18T00:00:00,95,2021-08-08T00:00:00,-17.538124,-14.52207103,39.04504471,"[-91.8731, 30.0918]",1,24,81,9.252785683,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_96,1363.411657,10.35541312,2855.921391,1361.402588,1140.788931,1191.374659,1007.987435,1432.555925,2655.921841,3304.282033,3143.466203,3888.288942,361.4658911,2021-08-28T00:00:00,96,2021-08-18T00:00:00,-17.38376742,-12.51193126,39.04692356,"[-91.8731, 30.0918]",1,24,81,5.651822567,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_97,1479.650194,12.14796226,2491.773952,1131.46706,1209.874214,1140.092257,881.4726292,1168.179663,2366.532131,3021.698342,2844.334086,3437.948393,358.5328168,2021-09-07T00:00:00,97,2021-08-28T00:00:00,-18.9812611,-14.00933116,39.04984944,"[-91.8731, 30.0918]",1,24,81,4.698964119,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_98,,,,,,,,,,,,,,2021-09-17T00:00:00,98,2021-09-07T00:00:00,-17.67969072,-13.4131346,39.05298512,"[-91.8731, 30.0918]",1,24,81,10.089118,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_99,1411.097927,57.38531323,2029.877391,900.9771301,1091.43781,1096.422247,719.708169,1159.638148,2972.633145,3686.26211,3587.849125,4081.025355,1037.789709,2021-09-27T00:00:00,99,2021-09-17T00:00:00,,,,"[-91.8731, 30.0918]",1,24,81,10.9902401,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_100,,,,,,,,,,,,,,2021-10-07T00:00:00,100,2021-09-27T00:00:00,-18.21242262,-13.94730162,39.05306141,"[-91.8731, 30.0918]",1,24,81,11.97176647,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_101,1305.54571,10.20539951,2227.876444,899.6371769,1036.602047,1034.381141,650.8745349,1102.744766,2826.811078,3576.933564,3421.198305,4053.515274,534.8252826,2021-10-17T00:00:00,101,2021-10-07T00:00:00,-18.86268164,-14.03697995,39.04741792,"[-91.8731, 30.0918]",1,24,81,8.020328522,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_102,1219.342096,11.22199754,2043.0426,867.5649072,963.1986172,957.5225744,609.8982737,1058.579448,2631.447493,3250.537654,3218.578025,3680.928143,1010.907296,2021-10-27T00:00:00,102,2021-10-17T00:00:00,-19.02612846,-13.75817991,39.04749803,"[-91.8731, 30.0918]",1,24,81,7.47873354,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_103,1292.797278,8.704423248,2140.266564,958.4839546,1034.187595,1005.323646,711.5047534,1148.807283,2533.909576,3075.41497,3121.479552,3555.166225,964.2401206,2021-11-06T00:00:00,103,2021-10-27T00:00:00,-20.46891536,-13.76091428,39.04538422,"[-91.8731, 30.0918]",1,24,81,8.940811157,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_104,,,,,,,,,,,,,,2021-11-16T00:00:00,104,2021-11-06T00:00:00,-20.0162965,-14.21323229,39.0502675,"[-91.8731, 30.0918]",1,24,81,6.526336193,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_105,1553.602176,9.121562098,2218.976987,1175.399709,1256.946639,1082.509423,1023.344409,1249.287138,1746.598905,2096.584777,1961.388209,2502.260324,417.4586128,2021-11-26T00:00:00,105,2021-11-16T00:00:00,,,,"[-91.8731, 30.0918]",1,24,81,4.962338924,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_106,1332.087099,31.83754236,2827.683759,1544.596781,1122.916855,1030.163939,1057.232906,1379.76642,1958.873354,2291.205316,2407.94751,2755.928048,1020.277778,2021-12-06T00:00:00,106,2021-11-26T00:00:00,-20.3331527,-13.32394566,39.05210237,"[-91.8731, 30.0918]",1,24,81,6.697070122,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_107,,,,,,,,,,,,,,2021-12-16T00:00:00,107,2021-12-06T00:00:00,-18.44526484,-13.40431847,39.05069093,"[-91.8731, 30.0918]",1,24,81,11.63292408,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_108,1723.476142,17.92459534,2846.631818,1414.21523,1357.750954,1209.30428,1077.424147,1369.580677,2213.5878,2623.865635,2564.881912,3077.428311,504.4650977,2021-12-26T00:00:00,108,2021-12-16T00:00:00,-20.41129439,-13.62833136,39.0457776,"[-91.8731, 30.0918]",1,24,81,13.4386797,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007_0,,,,,,,,,,,,,,2019-01-11T00:00:00,0,2019-01-01T00:00:00,,,,"[-119.8796, 34.4141]",1,33.01215703,52,25.39999962,"{""type"":""MultiPoint"",""coordinates"":[]}"
